date,title,text,source_name,sentiment,tickers,topics,url
2024-11-15,"Powell's Cautious Rate Cut Stance May Boost Dollar, Treasury Yields, Pressure Gold","Powell's cautious rate stance may lift Treasury yields and strengthen the dollar, pressuring gold and stocks. See the potential market impacts.",FXEmpire,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/powells-cautious-rate-cut-stance-may-boost-dollar-treasury-yields-pressure-gold-1476381
2024-11-14,Gold Price Forecast: Bullish Hammer Pattern Hints at Potential Recovery,"After reaching a new trend low, gold bounced back, forming a bullish pattern that may signal a bottom if support at 2,537 holds.",FXEmpire,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-price-forecast-bullish-hammer-pattern-hints-at-potential-recovery-1476353
2024-11-14,Gold prices have dropped since Trump's reelection. Here's why,"After ripping higher for much of this year, the price of gold has suddenly become not so golden since Donald Trump's victory in the presidential election.",Fast Company,Negative,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold|paylimitwall,https://www.fastcompany.com/91228827/gold-prices-trump-reelection
2024-11-14,Why gold prices skidded from record highs to a losing streak in just two weeks,Gold went from setting records to a tough November losing streak. Here's what changed.,Market Watch,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold|paylimitwall,https://www.marketwatch.com/story/why-gold-prices-skidded-from-record-highs-to-a-losing-streak-in-just-two-weeks-527205d6
2024-11-14,Gold to see medium-term weakness as safe haven bid takes a backseat to Trump policies – OANDA,"Jordan Finneseth is a Crypto Market Reporter for Kitco Crypto. Coming from a background in Psychology and Human Behavior, he began to focus his attention on the cryptocurrency space in early 2017 after noticing the rapid growth of this emerging market.",Kitco,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-14/gold-see-medium-term-weakness-safe-haven-bid-takes-backseat-trump-policies
2024-11-14,"Gold, silver weaker but up from daily lows","Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|SIL|SILJ|SIVR|SLV|SLVP|UGL,gold,https://www.kitco.com/news/article/2024-11-14/gold-silver-weaker-daily-lows
2024-11-14,GLD Still Shines 20 Years Later,"A few firsts in the U.S. ETF industry stick out to ETF nerds. November 18, 2004, was one of them.",ETF Trends,Positive,GLD|GLDM|SPY,,https://www.etftrends.com/gld-still-shines-20-years-later/
2024-11-14,"More price pressure on gold, silver as both hit two-month lows","Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|SIL|SILJ|SIVR|SLV|SLVP|UGL,gold,https://www.kitco.com/news/article/2024-11-14/more-price-pressure-gold-silver-both-hit-two-month-lows
2024-11-14,Spot gold trades at $2.554/oz after U.S. weekly jobless claims fall to 217k,"Ernest Hoffman is a Crypto and Market Reporter for Kitco News. He has over 15 years of experience as a writer, editor, broadcaster and producer for media, educational and cultural organizations.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-14/spot-gold-trades-2554oz-after-us-weekly-jobless-claims-fall-217k
2024-11-14,Gold prices steady as U.S. PPI meets expectations in October,"Ernest Hoffman is a Crypto and Market Reporter for Kitco News. He has over 15 years of experience as a writer, editor, broadcaster and producer for media, educational and cultural organizations.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-14/gold-prices-steady-us-ppi-meets-expectations-october
2024-11-14,"Gold (XAU) Price Forecast: Gold Rebounds Off Support, Eyes on $2,604 Target","Gold holds key support at $2,546 amid dollar strength; PPI data and Fed signals today could influence near-term gold price direction.",FXEmpire,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-xau-price-forecast-gold-rebounds-off-support-eyes-on-2604-target-1476202
2024-11-14,"Gold (XAU) Daily Forecast: Dollar Strength Pressures Prices as Gold Hits $2,550 Low","Gold (XAU) dips to $2,550 as strong US dollar and high Treasury yields weigh on demand. Can support levels hold?",FXEmpire,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-xau-daily-forecast-dollar-strength-pressures-prices-as-gold-hits-2550-low-1476124
2024-11-14,"Trump victory drives gold to near 2-month lows as investors pile into equities, cryptocurrencies","Gold prices have tumbled to near two-month lows as the dollar continues to strengthen following Donald Trump's election victory last week. The recent slide has put the breakers on the bullion's rally, which has seen a series of record-breaking milestones over the past year.",CNBC,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.cnbc.com/2024/11/14/trump-victory-drives-gold-to-near-2-month-lows-as-investors-pile-into-equities-cryptocurrencies.html
2024-11-14,Gold Consolidates as Traders Digest Mixed Signals,Gold consolidated in the early morning Asian session as traders assessed mixed signals.,WSJ,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold|paywall,https://www.wsj.com/articles/gold-consolidates-as-traders-digest-mixed-signals-01cd9814?mod=rss_markets_main
2024-11-13,"Gold Price Forecast: Sinks to New Low, Bearish Trend Gains Momentum","Gold continues its downtrend, breaking through major support levels, with key price levels of 2,534 and 2,484 in focus as selling pressure remains high.",FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-price-forecast-sinks-to-new-low-bearish-trend-gains-momentum-1476071
2024-11-13,"Gold could fall to $2,500 before ‘Trump Trade' euphoria subsides – Nicky Sheils","Jordan Finneseth is a Crypto Market Reporter for Kitco Crypto. Coming from a background in Psychology and Human Behavior, he began to focus his attention on the cryptocurrency space in early 2017 after noticing the rapid growth of this emerging market.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-13/gold-could-fall-2500-trump-trade-euphoria-subsides-nicky-sheils
2024-11-13,"With long-term support and constrained supply, gold around $2,600/oz is a buying opportunity – IG's Rudolph","Ernest Hoffman is a Crypto and Market Reporter for Kitco News. He has over 15 years of experience as a writer, editor, broadcaster and producer for media, educational and cultural organizations.",Kitco,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-13/long-term-support-and-constrained-supply-gold-around-2600oz-buying
2024-11-13,"Gold's inverse response to the dollar and inflation is causing pullback, says Tim Seymour","Tim Seymour, Seymour Asset Management CIO, joins CNBC's 'The Exchange' to discuss why the dollar index is touching session highs, market outlooks, and more.",CNBC Television,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.youtube.com/watch?v=U-6K_ow4vsk
2024-11-13,Gold Mining ETF Sees Huge Volume Surge,"Market volatility stemming from the presidential election, geopolitical conflicts, interest rates , as well as dollar and Treasury yield fluctuations have sent gold prices on a wild ride this year.",Schaeffers Research,Positive,AAAU|DGL|DGP|GDX|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.schaeffersresearch.com/content/news/2024/11/13/gold-mining-etf-sees-huge-volume-surge
2024-11-13,"Gold, Silver, Platinum Forecasts – Gold Tests New Lows After U.S. Inflation Report",Silver and platinum are also losing ground in today's trading session.,FXEmpire,Negative,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.fxempire.com/forecasts/article/gold-silver-platinum-forecasts-gold-tests-new-lows-after-u-s-inflation-report-1476034
2024-11-13,"Gold, silver near steady as strong USDX limits buyer interest","Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|SIL|SILJ|SIVR|SLV|SLVP|UGL,gold,https://www.kitco.com/news/article/2024-11-13/gold-silver-near-steady-strong-usdx-limits-buyer-interest
2024-11-13,Is Stubborn Inflation A Problem For Gold Markets?,The price of gold remains under pressure after the release of U.S. inflation data.,FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/is-stubborn-inflation-a-problem-for-gold-markets-1476011
2024-11-13,DXY Outlook: Bullish Momentum Set to Continue on U.S. Inflation and Trump's Agenda,"Trump's policies could fuel dollar gains, with tax cuts and tariffs driving inflation. Fed rate cut odds dip, setting the stage for continued dollar strength.",FXEmpire,Positive,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.fxempire.com/forecasts/article/dxy-outlook-bullish-momentum-set-to-continue-on-u-s-inflation-and-trumps-agenda-1476008
2024-11-13,Gold Price Outlook – Gold Continues to See Uptrend Effect After CPI,"The Consumer Price Index numbers came out as expected in the early hours of the US Wednesday session, and as a result, it looks as though the gold market could very well continue the overall longer term uptrend that we have been in previously.",FXEmpire,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-price-outlook-gold-continues-to-see-uptrend-effect-after-cpi-1475998
2024-11-13,Gold price up after as-expected U.S. inflation data,"Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-13/gold-price-after-expected-us-inflation-data
2024-11-13,Gold prices near session highs as U.S. headline and core CPI remain steady in October,"Ernest Hoffman is a Crypto and Market Reporter for Kitco News. He has over 15 years of experience as a writer, editor, broadcaster and producer for media, educational and cultural organizations.",Kitco,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-13/gold-prices-near-session-highs-us-headline-and-core-cpi-remain-steady
2024-11-13,Gold market analysis for November 13 - key intra-day price entry levels for active traders,"Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-13/gold-market-analysis-november-13-key-intra-day-price-entry-levels-active
2024-11-13,Gold (XAU) Price Forecast: Bullish or Bearish? CPI Data May Decide the Trend,Gold prices climb off two-month lows amid weaker dollar. Will inflation data push gold toward a rally or trigger a further pullback in prices?,FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-xau-price-forecast-bullish-or-bearish-cpi-data-may-decide-the-trend-1475928
2024-11-13,Gold: Markets Pause Ahead of US CPI Numbers,Gold paused its decline as markets held their breath ahead of crucial US inflation figures.,FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-markets-pause-ahead-of-us-cpi-numbers-1475883
2024-11-13,"Gold (XAU) Daily Forecast: Double-Top Pattern Caps Price Upside at $2,612","Gold prices near $2,612 resistance as dollar strength and inflation impact XAU/USD. Will support levels hold amid market uncertainty?",FXEmpire,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-xau-daily-forecast-double-top-pattern-caps-price-upside-at-2612-1475794
2024-11-13,Hang Seng Index and Mainland China Markets Fall on Trump Tariff Woes,"Hang Seng, Nikkei, and ASX 200 decline as investors eye US-China tensions and central bank moves. Get insights on market dynamics.",FXEmpire,Negative,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.fxempire.com/forecasts/article/hang-seng-index-and-mainland-china-markets-fall-on-trump-tariff-woes-1475783
2024-11-13,"Gold, Silver, US Dollar Technical Analysis: Inflation, Geopolitical Risks, and Market Drivers",Gold and silver are corrects lower on US dollar strength following Donald Trump's victory and find support at the short-term support region.,FXEmpire,Neutral,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,tanalysis|gold,https://www.fxempire.com/forecasts/article/gold-silver-us-dollar-technical-analysis-inflation-geopolitical-risks-and-market-drivers-1475764
2024-11-13,Gold Consolidates; Near-Term Outlook Remains Negative,"Gold consolidated in the early Asian session. However, the likelihood of tariffs early in the Trump administration has increased inflationary worries, FlowCommunity said.",WSJ,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold|paywall,https://www.wsj.com/articles/gold-consolidates-near-term-outlook-remains-negative-2dc46222?mod=rss_markets_main
2024-11-12,"Gold Price Forecast: Decline Deepens, Eyes Key Support Levels","Gold's bearish trend deepens as it breaks key support levels, signaling potential for an extended correction to the 2,532 zone.",FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-price-forecast-decline-deepens-eyes-key-support-levels-1475748
2024-11-12,"Gold pullback likely temporary amid rising stocks, crypto, and dollar – WGC","Jordan Finneseth is a Crypto Market Reporter for Kitco Crypto. Coming from a background in Psychology and Human Behavior, he began to focus his attention on the cryptocurrency space in early 2017 after noticing the rapid growth of this emerging market.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-12/gold-pullback-likely-temporary-amid-rising-stocks-crypto-and-dollar-wgc
2024-11-12,"""Don't Give Up on Your Gold Yet"" as Bitcoin Breaks $90,000","Phil Streible points to a rise in the U.S. Dollar and yields as the leading cause behind gold's dip in price. However, Phil says that doesn't mean you should take the metal out of your portfolio.",Schwab Network,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.youtube.com/watch?v=3VhHnKfIue4
2024-11-12,More solid losses for gold as bears gain more confidence,"Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-12/more-solid-losses-gold-bears-gain-more-confidence
2024-11-12,"Gold, Silver, Platinum Forecasts – Gold Tests New Lows As Dollar Rallies",Gold remains under strong pressure as pullback continues.,FXEmpire,Neutral,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.fxempire.com/forecasts/article/gold-silver-platinum-forecasts-gold-tests-new-lows-as-dollar-rallies-1475709
2024-11-12,"ETF and COMEX data show gold's near-term weakness, but the trend is likely to reverse – Barchart's Newsom","Ernest Hoffman is a Crypto and Market Reporter for Kitco News. He has over 15 years of experience as a writer, editor, broadcaster and producer for media, educational and cultural organizations.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-12/etf-and-comex-data-show-golds-near-term-weakness-trend-likely-reverse
2024-11-12,Gold Price Forecast – Gold Continues to See Support After Selloff,The gold market has seemingly seen a bit of support at the crucial $2600 level during the early hours of Tuesday. This is an area that has been important in the recent past and should continue to be.,FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-price-forecast-gold-continues-to-see-support-after-selloff-1475676
2024-11-12,Gold price near steady as bulls work to stabilize market,"Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-12/gold-price-near-steady-bulls-work-stabilize-market
2024-11-12,"Gold (XAU) Price Forecast: Bearish Trend as Dollar Strength, Rising Yields Weigh",Gold dips below key support levels as dollar and yields rise. Traders eye Fed comments and inflation data to gauge short-term gold market direction.,FXEmpire,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-xau-price-forecast-bearish-trend-as-dollar-strength-rising-yields-weigh-1475588
2024-11-12,Gold (XAU) Daily Forecast: Inflation Data and Fed Speeches Loom Over Gold's Next Move,"Gold hovers near $2,605 amid strong dollar. Upcoming inflation and Fed talks may influence price direction, with key support and resistance levels in focus.",FXEmpire,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-xau-daily-forecast-inflation-data-and-fed-speeches-loom-over-golds-next-move-1475498
2024-11-12,Gold Edges Higher in Likely Technical Recovery,Gold edged higher in the early morning Asian session in a likely technical recovery.,WSJ,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold|paywall,https://www.wsj.com/articles/gold-edges-higher-in-likely-technical-recovery-ba5ef5dc?mod=rss_markets_main
2024-11-11,Why gold prices are now dropping on the heels of Trump's win,"Gold futures dropped Monday, with strength in the U.S. dollar contributing to the metal's fall to its lowest price in more than four weeks following Donald Trump's victory last week in the U.S. presidential election.",Market Watch,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold|paylimitwall,https://www.marketwatch.com/story/why-gold-prices-are-now-dropping-on-the-heels-of-trumps-win-8e2a23ce
2024-11-11,Gold's Big Move Higher Appears To Be Over,"A surging dollar and rising interest rates threaten gold's recent rally. The dollar index has surged over 5.5% since September, with the potential to reach 2022 highs if rates continue to rise.",Seeking Alpha,Negative,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold|paylimitwall,https://seekingalpha.com/article/4736101-gold-big-move-higher-appears-to-be-over
2024-11-11,"Gold, Silver, Platinum Forecasts – Gold Dives 2.7% As Dollar Tests New Highs",Gold tests multi-week lows as traders focus on strong dollar.,FXEmpire,Neutral,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.fxempire.com/forecasts/article/gold-silver-platinum-forecasts-gold-dives-2-7-as-dollar-tests-new-highs-1475389
2024-11-11,"Gold's dramatic decline is not Trump-specific, silver demand from solar boosts long-term projections – Heraeus","Ernest Hoffman is a Crypto and Market Reporter for Kitco News. He has over 15 years of experience as a writer, editor, broadcaster and producer for media, educational and cultural organizations.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|SIL|SILJ|SIVR|SLV|SLVP|UGL,gold,https://www.kitco.com/news/article/2024-11-11/golds-dramatic-decline-not-trump-specific-silver-demand-solar-boosts-long
2024-11-11,"Gold, silver pounded by bearish outside-market forces","Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|SIL|SILJ|SIVR|SLV|SLVP|UGL,gold,https://www.kitco.com/news/article/2024-11-11/gold-silver-pounded-bearish-outside-market-forces
2024-11-11,Gold's weakness is helping to build a foundation under current prices: Wheaton CEO Randy Smallwood,"Randy Smallwood, Wheaton Precious Metals CEO, joins 'Money Movers' to discuss what's feeding into the current price of gold, if there was a crisis bid embedded in the price of gold, and much more.",CNBC Television,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL|WPM,CEO|gold,https://www.youtube.com/watch?v=goeun1mE3rI
2024-11-11,Gold Price Outlook – Gold Pulls Back Early on Monday,"The gold market continues to see a bit of pressure in the beginning of the week, as the market continues to see a lot of questions asked about the interest rate situation, the geopolitical concerns, and the central banks around the world buying gold.",FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-price-outlook-gold-pulls-back-early-on-monday-1475363
2024-11-11,"Price pressure on gold, silver on strong U.S. dollar, demand worries","Jim Wyckoff has spent over 25 years involved with the stock, financial and commodity markets. He was a financial journalist with the FWN newswire service for many years, including stints as a reporter on the rough-and-tumble commodity futures trading floors in Chicago and New York.",Kitco,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|SIL|SILJ|SIVR|SLV|SLVP|UGL,gold,https://www.kitco.com/news/article/2024-11-11/price-pressure-gold-silver-strong-us-dollar-demand-worries
2024-11-11,"Trump Re-Election Jolts Metals Market As Gold Sees A 'Stumble, Not A Sea Change'",The re-election of Donald Trump has metals markets looking a little like a shaken-up snow globe—chaotic and swirling.,Benzinga,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold|paywall,https://www.benzinga.com/analyst-ratings/analyst-color/24/11/41877899/trump-re-election-jolts-metals-market-as-gold-sees-a-stumble-not-a-sea-change?utm_source=snapi
2024-11-11,"Gold Price Future: $2,646 Support Critical with Inflation Data on the Horizon","Gold nears critical support at $2,646 as inflation data and Fed remarks loom, potentially setting a bearish tone for XAU prices if the level breaks.",FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-price-future-2646-support-critical-with-inflation-data-on-the-horizon-1475248
2024-11-11,Gold ETFs are finally joining the party,"Gold prices have been on a tear all year, but the love hasn't transferred to exchange-traded funds that invest in the precious metal. But now, the tides are turning.",Fox Business,Positive,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.foxbusiness.com/markets/gold-etfs-finally-joining-party
2024-11-11,Thor Explorations profits rebound with the gold price,"Thor Explorations Ltd (TSX-V:THX, AIM:THX, OTC:THXPF) profits jumped higher in its latest quarter helped by the record prices for gold recently. Revenues for the quarter to September rose to US$40.2 million (Q3 2023: US$36.6 million) with underlying profits of [EBITDA] of US$27.4 million (Q3 2023: US$10.5 million).",Proactive Investors,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|THXPF|UGL,earnings|gold,https://www.proactiveinvestors.co.uk/companies/news/1060272?SNAPI
2024-11-11,"Gold (XAU) Daily Forecast: Will Support at $2,668 Hold as Treasury Yields Rise?","Gold faces pressure around $2,672 as U.S. dollar strength persists. Will support hold above $2,668, or is further downside likely with rising Treasury yields?",FXEmpire,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-xau-daily-forecast-will-support-at-2668-hold-as-treasury-yields-rise-1475169
2024-11-11,Hang Seng Index Down as China's Inflation Decline and Stimulus Hit Market Sentiment,China's weak inflation data and BoJ's mixed signals weigh on Hang Seng and Nikkei; Trump trade lifts US equities.,FXEmpire,Negative,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.fxempire.com/forecasts/article/hang-seng-index-down-as-chinas-inflation-decline-and-stimulus-hit-market-sentiment-1475156
2024-11-11,"Gold, Bond Yield, US Dollar Technical Analysis Ahead of US Inflation Figures",Gold dropped on Friday as the US dollar recovered despite declining Treasury yields.,FXEmpire,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,tanalysis|gold,https://www.fxempire.com/forecasts/article/gold-bond-yield-us-dollar-technical-analysis-ahead-of-us-inflation-figures-1475134
2024-11-11,Gold Steady; Outlook Still Bullish,Gold was steady in the early Asian session as traders continued to digest recent U.S. dollar strength and the uptrend in Treasury yields in the wake of Trump's election win.,WSJ,Positive,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold|paywall,https://www.wsj.com/articles/gold-steady-outlook-still-bullish-6efff66e?mod=rss_markets_main
2024-11-10,"Hang Seng Index: Trump, China's Stimulus, and the Fed Rate Cut – Weekly Recap","Hang Seng and ASX 200 climb on strong China data and US Fed cut, while commodity prices see mixed results. Get insights into market movers.",FXEmpire,Positive,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.fxempire.com/forecasts/article/hang-seng-index-trump-chinas-stimulus-and-the-fed-rate-cut-weekly-recap-1475071
2024-11-09,Gold Outlook: Visual Analysis of Price and Market Trends,"By Andrew Musgraves, Senior Product Manager In this chart book, we explore the trends driving gold's 2024 outperformance and explain why the asset class is well-positioned to continue its strong run. Gold and gold stocks have been among the strongest performing asset classes thus far this year, even outperforming US stocks.",ETF Trends,Positive,AAAU|DGL|DGP|GLD|GLDM|IAU|IAUF|OUNZ|UGL,gold,https://www.etftrends.com/tactical-allocation-channel/gold-outlook-visual-analysis-price-market-trends/
2024-11-09,"Gold (XAU) Price Forecast: Fed, CPI, and PPI Set the Stage for Gold's Next Move",Next week's CPI and PPI data will be pivotal for gold prices. Learn how inflation expectations and Fed policy could spark the next move for XAU/USD.,FXEmpire,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.fxempire.com/forecasts/article/gold-xau-price-forecast-fed-cpi-and-ppi-set-the-stage-for-golds-next-move-1475009
2024-11-08,Wall Street and Main Street both bearish on gold for next week as risk assets reign supreme,"Ernest Hoffman is a Crypto and Market Reporter for Kitco News. He has over 15 years of experience as a writer, editor, broadcaster and producer for media, educational and cultural organizations.",Kitco,Neutral,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-08/wall-street-and-main-street-both-bearish-gold-next-week-risk-assets-reign
2024-11-08,Gold likely headed lower after election risk bid dissipates,"Ernest Hoffman is a Crypto and Market Reporter for Kitco News. He has over 15 years of experience as a writer, editor, broadcaster and producer for media, educational and cultural organizations.",Kitco,Negative,AAAU|BAR|DBP|DGL|GLD|GLDM|IAU|OUNZ|SGOL|UGL,gold,https://www.kitco.com/news/article/2024-11-08/gold-likely-headed-lower-after-election-risk-bid-dissipates
